isa	organic_chemical	interacts_with	treats	disease_or_syndrome;	lipid;	antibiotic
property_of	alga	isa	result_of	molecular_function;	clinical_attribute;	organism_attribute
location_of	organism_function	part_of	connected_to	tissue;	body_space_or_junction;	body_part_organ_or_organ_component
result_of	cell_function	isa	complicates	pathologic_function;	mental_or_behavioral_dysfunction;	disease_or_syndrome
disrupts	fully_formed_anatomical_structure	treats	occurs_in	mental_or_behavioral_dysfunction;	antibiotic;	neoplastic_process
measurement_of	cell_function	conceptual_part_of	treats	disease_or_syndrome;	quantitative_concept;	therapeutic_or_preventive_procedure
complicates	neoplastic_process	associated_with	part_of	reptile;	therapeutic_or_preventive_procedure;	anatomical_abnormality	congenital_abnormality
prevents	injury_or_poisoning	treats	disrupts	gene_or_genome;	medical_device;	injury_or_poisoning
process_of	physiologic_function	manifestation_of	occurs_in	mental_or_behavioral_dysfunction;	experimental_model_of_disease;	neoplastic_process
affects	vertebrate	occurs_in	produces	family_group;	organ_or_tissue_function;	organism_function
manifestation_of	physiologic_function	process_of	co-occurs_with	neoplastic_process;	pathologic_function;	disease_or_syndrome	mental_or_behavioral_dysfunction
co-occurs_with	physiologic_function	precedes	co-occurs_with	physiologic_function;	cell_function;	mental_process
isa	conceptual_entity	affects	performs	diagnostic_procedure;	regulation_or_law;	patient_or_disabled_group	family_group	age_group	group	population_group
assesses_effect_of	amino_acid_peptide_or_protein	method_of	measures	quantitative_concept;	laboratory_procedure;	diagnostic_procedure
measures	receptor	uses	causes	injury_or_poisoning;	research_activity;	research_device
property_of	alga	isa	measurement_of	genetic_function;	clinical_attribute;	organism_attribute
causes	disease_or_syndrome	interacts_with	location_of	receptor;	virus;	rickettsia_or_chlamydia
consists_of	body_substance	location_of	manifestation_of	physiologic_function;	body_part_organ_or_organ_component;	anatomical_abnormality	cell_or_molecular_dysfunction	pathologic_function	neoplastic_process	congenital_abnormality
isa	spatial_concept	associated_with	process_of	organism;	geographic_area;	experimental_model_of_disease	mental_or_behavioral_dysfunction	pathologic_function	disease_or_syndrome	neoplastic_process
produces	carbohydrate	surrounds	causes	cell_or_molecular_dysfunction;	tissue;	body_substance
location_of	organ_or_tissue_function	produces	consists_of	amino_acid_peptide_or_protein;	fully_formed_anatomical_structure;	body_substance
isa	conceptual_entity	property_of	part_of	alga;	nucleotide_sequence;	gene_or_genome
result_of	individual_behavior	location_of	complicates	congenital_abnormality;	acquired_abnormality;	cell_or_molecular_dysfunction	experimental_model_of_disease	pathologic_function	mental_or_behavioral_dysfunction
causes	pathologic_function	location_of	indicates	bacterium;	bacterium;	immunologic_factor
interacts_with	invertebrate	exhibits	associated_with	clinical_attribute;	animal;	individual_behavior	behavior
carries_out	molecular_biology_research_technique	location_of	assesses_effect_of	molecular_function;	self_help_or_relief_organization;	laboratory_procedure
prevents	cell_or_molecular_dysfunction	isa	affects	physiologic_function;	antibiotic;	chemical
location_of	vitamin	isa	interacts_with	archaeon;	alga;	plant
result_of	cell_function	isa	conceptually_related_to	experimental_model_of_disease;	mental_or_behavioral_dysfunction;	disease_or_syndrome
interacts_with	chemical_viewed_functionally	isa	interacts_with	chemical_viewed_functionally;	steroid;	lipid
occurs_in	injury_or_poisoning	degree_of	affects	behavior;	experimental_model_of_disease;	mental_or_behavioral_dysfunction
affects	physiologic_function	carries_out	process_of	fish;	gene_or_genome;	molecular_function	genetic_function
location_of	congenital_abnormality	part_of	produces	receptor;	cell;	tissue
co-occurs_with	acquired_abnormality	location_of	causes	disease_or_syndrome;	congenital_abnormality;	virus	rickettsia_or_chlamydia
evaluation_of	governmental_or_regulatory_activity	result_of	result_of	experimental_model_of_disease;	qualitative_concept;	mental_process
result_of	health_care_activity	co-occurs_with	disrupts	cell_function;	cell_or_molecular_dysfunction;	injury_or_poisoning
result_of	health_care_activity	co-occurs_with	disrupts	gene_or_genome;	cell_or_molecular_dysfunction;	injury_or_poisoning
result_of	organ_or_tissue_function	disrupts	process_of	bacterium;	injury_or_poisoning;	cell_function	organ_or_tissue_function	organism_function	physiologic_function	genetic_function
conceptual_part_of	behavior	result_of	isa	natural_phenomenon_or_process;	idea_or_concept;	mental_process
issue_in	occupation_or_discipline	occurs_in	occurs_in	neoplastic_process;	neoplastic_process;	mental_or_behavioral_dysfunction
precedes	molecular_function	result_of	associated_with	age_group;	mental_process;	social_behavior	individual_behavior
interacts_with	invertebrate	exhibits	affects	mental_process;	animal;	individual_behavior	behavior
affects	physiologic_function	carries_out	process_of	human;	gene_or_genome;	genetic_function	molecular_function
manifestation_of	pathologic_function	associated_with	location_of	bacterium;	finding;	acquired_abnormality
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	co-occurs_with	acquired_abnormality;	sign_or_symptom;	congenital_abnormality	neoplastic_process	cell_or_molecular_dysfunction	pathologic_function
location_of	receptor	causes	associated_with	mental_or_behavioral_dysfunction;	rickettsia_or_chlamydia;	disease_or_syndrome
produces	biologically_active_substance	conceptual_part_of	conceptual_part_of	fully_formed_anatomical_structure;	cell;	body_system
process_of	fungus	produces	uses	regulation_or_law;	organism_function;	family_group	age_group
conceptual_part_of	cell_function	result_of	produces	vitamin;	temporal_concept;	mental_process
evaluation_of	genetic_function	associated_with	location_of	bacterium;	finding;	acquired_abnormality
location_of	enzyme	isa	interacts_with	rickettsia_or_chlamydia;	alga;	plant
affects	cell_function	adjacent_to	location_of	cell_or_molecular_dysfunction;	cell_component;	body_space_or_junction
interacts_with	virus	causes	isa	pathologic_function;	fungus;	experimental_model_of_disease	neoplastic_process	mental_or_behavioral_dysfunction
isa	functional_concept	issue_in	issue_in	occupation_or_discipline;	body_system;	biomedical_occupation_or_discipline
location_of	enzyme	isa	interacts_with	amphibian;	alga;	plant
conceptual_part_of	behavior	result_of	process_of	disease_or_syndrome;	idea_or_concept;	mental_process
disrupts	mental_process	diagnoses	affects	vertebrate;	pharmacologic_substance;	cell_or_molecular_dysfunction	mental_or_behavioral_dysfunction	pathologic_function	disease_or_syndrome
process_of	fungus	produces	performs	research_activity;	organism_function;	age_group
interacts_with	age_group	produces	affects	health_care_related_organization;	family_group;	regulation_or_law
carries_out	educational_activity	manages	produces	classification;	health_care_related_organization;	patient_or_disabled_group
issue_in	occupation_or_discipline	property_of	interacts_with	pharmacologic_substance;	amino_acid_sequence;	amino_acid_peptide_or_protein
isa	human_caused_phenomenon_or_process	result_of	result_of	behavior;	environmental_effect_of_humans;	mental_process	disease_or_syndrome	neoplastic_process	pathologic_function	cell_or_molecular_dysfunction
isa	spatial_concept	associated_with	affects	organism_function;	geographic_area;	neoplastic_process	disease_or_syndrome	pathologic_function	acquired_abnormality	experimental_model_of_disease	mental_or_behavioral_dysfunction
isa	spatial_concept	associated_with	result_of	cell_function;	geographic_area;	congenital_abnormality	mental_or_behavioral_dysfunction	acquired_abnormality	neoplastic_process	pathologic_function	disease_or_syndrome	experimental_model_of_disease
performs	educational_activity	associated_with	affects	archaeon;	population_group;	congenital_abnormality	acquired_abnormality	experimental_model_of_disease	cell_or_molecular_dysfunction	anatomical_abnormality	pathologic_function	neoplastic_process	disease_or_syndrome
isa	human_caused_phenomenon_or_process	result_of	result_of	cell_or_molecular_dysfunction;	environmental_effect_of_humans;	natural_phenomenon_or_process	disease_or_syndrome	congenital_abnormality	mental_process	neoplastic_process	pathologic_function	organ_or_tissue_function	phenomenon_or_process	biologic_function	cell_function	organism_function	genetic_function	human_caused_phenomenon_or_process	physiologic_function
conceptual_part_of	cell_function	result_of	result_of	experimental_model_of_disease;	temporal_concept;	mental_process
isa	physical_object	result_of	isa	behavior;	acquired_abnormality;	individual_behavior
conceptual_part_of	behavior	result_of	process_of	biologic_function;	idea_or_concept;	mental_process
isa	event	measures	diagnoses	mental_or_behavioral_dysfunction;	molecular_biology_research_technique;	pharmacologic_substance
associated_with	mental_or_behavioral_dysfunction	result_of	treats	anatomical_abnormality;	disease_or_syndrome;	therapeutic_or_preventive_procedure
isa	lipid	interacts_with	affects	cell_or_molecular_dysfunction;	steroid;	hazardous_or_poisonous_substance	biologically_active_substance	chemical	chemical_viewed_functionally	element_ion_or_isotope	indicator_reagent_or_diagnostic_aid	vitamin	immunologic_factor	receptor
isa	conceptual_entity	property_of	location_of	fungus;	nucleotide_sequence;	gene_or_genome
complicates	neoplastic_process	associated_with	part_of	fish;	therapeutic_or_preventive_procedure;	congenital_abnormality	anatomical_abnormality
affects	cell_function	part_of	produces	receptor;	cell_component;	tissue
disrupts	mental_process	diagnoses	affects	physiologic_function;	pharmacologic_substance;	pathologic_function	mental_or_behavioral_dysfunction	disease_or_syndrome
affects	mammal	occurs_in	co-occurs_with	molecular_function;	organ_or_tissue_function;	organism_function
result_of	organ_or_tissue_function	disrupts	precedes	organ_or_tissue_function;	injury_or_poisoning;	organism_function	genetic_function	cell_function
manifestation_of	physiologic_function	process_of	conceptually_related_to	experimental_model_of_disease;	pathologic_function;	disease_or_syndrome
interacts_with	organic_chemical	affects	result_of	human_caused_phenomenon_or_process;	chemical_viewed_structurally;	mental_process	cell_function	pathologic_function	organism_function	neoplastic_process	mental_or_behavioral_dysfunction
measures	receptor	uses	causes	congenital_abnormality;	research_activity;	research_device
degree_of	neoplastic_process	co-occurs_with	disrupts	organ_or_tissue_function;	experimental_model_of_disease;	injury_or_poisoning
associated_with	occupation_or_discipline	result_of	process_of	organism_function;	social_behavior;	mental_process
location_of	pathologic_function	produces	derivative_of	tissue;	fully_formed_anatomical_structure;	body_substance
isa	lipid	interacts_with	causes	injury_or_poisoning;	steroid;	hazardous_or_poisonous_substance	chemical_viewed_functionally	element_ion_or_isotope	immunologic_factor	antibiotic	neuroreactive_substance_or_biogenic_amine	biomedical_or_dental_material	enzyme
analyzes	chemical_viewed_structurally	assesses_effect_of	complicates	mental_or_behavioral_dysfunction;	diagnostic_procedure;	antibiotic	immunologic_factor	biologically_active_substance	neuroreactive_substance_or_biogenic_amine	pharmacologic_substance	hazardous_or_poisonous_substance
result_of	organ_or_tissue_function	disrupts	affects	amphibian;	injury_or_poisoning;	genetic_function	physiologic_function	mental_process	organ_or_tissue_function	cell_function	organism_function
performs	laboratory_procedure	isa	performs	social_behavior;	patient_or_disabled_group;	group
isa	conceptual_entity	property_of	produces	eicosanoid;	nucleotide_sequence;	gene_or_genome
affects	physiologic_function	carries_out	isa	event;	gene_or_genome;	molecular_function	genetic_function
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	process_of	mental_process;	sign_or_symptom;	cell_or_molecular_dysfunction	pathologic_function	neoplastic_process
associated_with	occupation_or_discipline	result_of	process_of	archaeon;	social_behavior;	mental_process
produces	carbohydrate	surrounds	issue_in	biomedical_occupation_or_discipline;	tissue;	cell_component	cell	body_substance
affects	experimental_model_of_disease	interacts_with	interacts_with	carbohydrate;	organic_chemical;	amino_acid_peptide_or_protein
disrupts	mental_process	diagnoses	produces	receptor;	pharmacologic_substance;	pathologic_function	mental_or_behavioral_dysfunction	disease_or_syndrome	cell_or_molecular_dysfunction
